dataset,run,reader,K,rotation,negative_type,request_tokens_total,request_tokens_mean,response_tokens_total,response_tokens_mean
ottqa,1st,qwen3-32b,10,middle,hard,9985136,4510.00,3850249,1739.05
ottqa,1st,qwen3-32b,10,middle,soft,9625086,4347.37,2983377,1347.51
ottqa,1st,qwen3-32b,10,start,hard,9985136,4510.00,3517826,1588.90
ottqa,1st,qwen3-32b,10,start,soft,8582627,3876.53,2432731,1098.79
ottqa,1st,qwen3-32b,20,end,hard,19644804,8872.99,3953108,1785.50
ottqa,1st,qwen3-32b,20,end,soft,19047752,8603.32,2969760,1341.36
ottqa,1st,qwen3-32b,20,middle,hard,19644804,8872.99,3908832,1765.51
ottqa,1st,qwen3-32b,20,middle,soft,19047752,8603.32,2962184,1337.93
ottqa,1st,qwen3-32b,20,start,hard,19644804,8872.99,3529305,1594.09
ottqa,1st,qwen3-32b,20,start,soft,19047752,8603.32,2773586,1252.75
ottqa,1st,qwen3-32b,30,end,hard,29128500,13156.50,3873112,1749.37
ottqa,1st,qwen3-32b,30,end,soft,14912348,6735.48,2169068,979.71
ottqa,1st,qwen3-32b,30,middle,hard,29129048,13156.75,4047661,1828.21
ottqa,1st,qwen3-32b,30,middle,soft,22688961,10247.95,2734340,1235.02
ottqa,1st,qwen3-32b,30,start,hard,29128550,13156.53,3412695,1541.42
ottqa,1st,qwen3-32b,30,start,soft,14927539,6742.34,2077686,938.43
ottqa,1st,qwen3-32b,40,end,hard,38628445,17447.36,4232072,1911.50
ottqa,1st,qwen3-32b,40,end,soft,29411505,13284.33,2840816,1283.11
ottqa,1st,qwen3-32b,40,middle,hard,38628373,17447.32,4064248,1835.70
ottqa,1st,qwen3-32b,40,middle,soft,17856751,8065.38,2294728,1036.46
ottqa,1st,qwen3-32b,40,start,hard,38621944,17444.42,3363027,1518.98
ottqa,1st,qwen3-32b,40,start,soft,17843769,8059.52,2045696,923.98
ottqa,1st,qwen3-32b,50,end,hard,48007726,21683.71,3874261,1749.89
ottqa,1st,qwen3-32b,50,end,soft,36145657,16325.95,2814529,1271.24
ottqa,1st,qwen3-32b,50,middle,hard,48007986,21683.82,4001352,1807.30
ottqa,1st,qwen3-32b,50,middle,soft,20763429,9378.24,2215332,1000.60
ottqa,1st,qwen3-32b,50,start,hard,48008148,21683.90,3616535,1633.48
ottqa,1st,qwen3-32b,50,start,soft,36127306,16317.66,2633990,1189.70
ottqa,2nd,claude-haiku-4-5,1,perfect,perfect,803239,362.80,317862,143.57
ottqa,2nd,claude-haiku-4-5,5,end,hard,3605484,1628.49,403240,182.13
ottqa,2nd,claude-haiku-4-5,5,end,soft,3489135,1575.94,385085,173.93
ottqa,2nd,claude-haiku-4-5,5,middle,hard,3605484,1628.49,421029,190.17
ottqa,2nd,claude-haiku-4-5,5,middle,soft,3489135,1575.94,395317,178.55
ottqa,2nd,claude-haiku-4-5,5,start,hard,3605484,1628.49,395736,178.74
ottqa,2nd,claude-haiku-4-5,5,start,soft,3489135,1575.94,381017,172.09
ottqa,2nd,claude-haiku-4-5,10,end,hard,7012538,3167.36,428876,193.71
ottqa,2nd,claude-haiku-4-5,10,end,soft,6773167,3059.24,407230,183.93
ottqa,2nd,claude-haiku-4-5,10,middle,hard,7012538,3167.36,443729,200.42
ottqa,2nd,claude-haiku-4-5,10,middle,soft,6773167,3059.24,425907,192.37
ottqa,2nd,claude-haiku-4-5,10,start,hard,7012538,3167.36,408816,184.65
ottqa,2nd,claude-haiku-4-5,10,start,soft,6773167,3059.24,394628,178.24
ottqa,2nd,claude-haiku-4-5,20,end,hard,13731662,6202.20,471520,212.97
ottqa,2nd,claude-haiku-4-5,20,end,soft,13448608,6074.35,457068,206.44
ottqa,2nd,claude-haiku-4-5,20,middle,hard,13731662,6202.20,487014,219.97
ottqa,2nd,claude-haiku-4-5,20,middle,soft,13448608,6074.35,468858,211.77
ottqa,2nd,claude-haiku-4-5,20,start,hard,13731662,6202.20,436814,197.30
ottqa,2nd,claude-haiku-4-5,20,start,soft,13448608,6074.35,414574,187.25
ottqa,2nd,claude-haiku-4-5,30,end,hard,20295727,9167.00,482655,218.00
ottqa,2nd,claude-haiku-4-5,30,end,soft,20098887,9078.09,457136,206.48
ottqa,2nd,claude-haiku-4-5,30,middle,hard,20295727,9167.00,504488,227.86
ottqa,2nd,claude-haiku-4-5,30,middle,soft,20098887,9078.09,473842,214.02
ottqa,2nd,claude-haiku-4-5,30,start,hard,20295727,9167.00,445580,201.26
ottqa,2nd,claude-haiku-4-5,30,start,soft,20098887,9078.09,428339,193.47
ottqa,2nd,claude-haiku-4-5,40,end,hard,26833691,12120.00,501830,226.66
ottqa,2nd,claude-haiku-4-5,40,end,soft,26740269,12077.81,471763,213.08
ottqa,2nd,claude-haiku-4-5,40,middle,hard,26833691,12120.00,513577,231.97
ottqa,2nd,claude-haiku-4-5,40,middle,soft,26740269,12077.81,494677,223.43
ottqa,2nd,claude-haiku-4-5,40,start,hard,26833691,12120.00,453194,204.69
ottqa,2nd,claude-haiku-4-5,40,start,soft,26740269,12077.81,435177,196.56
ottqa,2nd,claude-haiku-4-5,50,end,hard,33284527,15033.66,493765,223.02
ottqa,2nd,claude-haiku-4-5,50,end,soft,33393532,15082.90,471184,212.82
ottqa,2nd,claude-haiku-4-5,50,middle,hard,33284527,15033.66,513076,231.74
ottqa,2nd,claude-haiku-4-5,50,middle,soft,33393532,15082.90,494149,223.19
ottqa,2nd,claude-haiku-4-5,50,start,hard,33284527,15033.66,454497,205.28
ottqa,2nd,claude-haiku-4-5,50,start,soft,33393532,15082.90,423851,191.44
ottqa,2nd,gpt-4o,1,perfect,perfect,1068281,482.51,153473,69.32
ottqa,2nd,gpt-4o,5,end,hard,4742231,2141.93,264503,119.47
ottqa,2nd,gpt-4o,5,end,soft,4562571,2060.78,196919,88.94
ottqa,2nd,gpt-4o,5,middle,hard,4744166,2142.80,281311,127.06
ottqa,2nd,gpt-4o,5,middle,soft,4562571,2060.78,216475,97.78
ottqa,2nd,gpt-4o,5,start,hard,4737947,2139.99,267916,121.01
ottqa,2nd,gpt-4o,5,start,soft,4557676,2058.57,211219,95.40
ottqa,2nd,gpt-4o,10,end,hard,9228860,4168.41,305404,137.94
ottqa,2nd,gpt-4o,10,end,soft,8905122,4022.19,218660,98.76
ottqa,2nd,gpt-4o,10,middle,hard,9232632,4170.11,341981,154.46
ottqa,2nd,gpt-4o,10,middle,soft,8905122,4022.19,247259,111.68
ottqa,2nd,gpt-4o,10,start,hard,9228596,4168.29,307209,138.76
ottqa,2nd,gpt-4o,10,start,soft,8892671,4016.56,235433,106.34
ottqa,2nd,gpt-4o,20,end,hard,18111496,8180.44,357623,161.53
ottqa,2nd,gpt-4o,20,end,soft,17532028,7918.71,247868,111.95
ottqa,2nd,gpt-4o,20,middle,hard,18094766,8172.88,390009,176.16
ottqa,2nd,gpt-4o,20,middle,soft,17524603,7915.36,279883,126.42
ottqa,2nd,gpt-4o,20,start,hard,18072476,8162.82,352164,159.06
ottqa,2nd,gpt-4o,20,start,soft,17535972,7920.49,274165,123.83
ottqa,2nd,gpt-4o,30,end,hard,26835980,12121.04,390698,176.47
ottqa,2nd,gpt-4o,30,end,soft,26245410,11854.30,275907,124.62
ottqa,2nd,gpt-4o,30,middle,hard,26835980,12121.04,420089,189.74
ottqa,2nd,gpt-4o,30,middle,soft,26227472,11846.19,308154,139.18
ottqa,2nd,gpt-4o,30,start,hard,26836467,12121.26,386298,174.48
ottqa,2nd,gpt-4o,30,start,soft,26234303,11849.28,305611,138.04
ottqa,2nd,gpt-4o,40,end,hard,35588156,16074.14,422050,190.63
ottqa,2nd,gpt-4o,40,end,soft,34864849,15747.45,286587,129.44
ottqa,2nd,gpt-4o,40,middle,hard,35606282,16082.33,451004,203.71
ottqa,2nd,gpt-4o,40,middle,soft,34850347,15740.90,319808,144.45
ottqa,2nd,gpt-4o,40,start,hard,35591361,16075.59,401246,181.23
ottqa,2nd,gpt-4o,40,start,soft,34886357,15757.16,328335,148.30
ottqa,2nd,gpt-4o,50,end,hard,44331798,20023.40,449271,202.92
ottqa,2nd,gpt-4o,50,end,soft,43521928,19657.60,307203,138.75
ottqa,2nd,gpt-4o,50,middle,hard,44313370,20015.07,454819,205.43
ottqa,2nd,gpt-4o,50,middle,soft,43521928,19657.60,325430,146.99
ottqa,2nd,gpt-4o,50,start,hard,44276525,19998.43,425000,191.96
ottqa,2nd,gpt-4o,50,start,soft,43569664,19679.16,332499,150.18
ottqa,2nd,gpt-oss-20b,1,perfect,perfect,1215601,549.05,1768743,798.89
ottqa,2nd,gpt-oss-20b,5,end,hard,4908708,2217.12,1945559,878.75
ottqa,2nd,gpt-oss-20b,5,end,soft,4714405,2129.36,352564,159.24
ottqa,2nd,gpt-oss-20b,5,middle,hard,4909613,2217.53,2301791,1039.65
ottqa,2nd,gpt-oss-20b,5,middle,soft,4724618,2133.97,1961927,886.15
ottqa,2nd,gpt-oss-20b,5,start,hard,4909613,2217.53,2090716,944.32
ottqa,2nd,gpt-oss-20b,5,start,soft,4724618,2133.97,2028089,916.03
ottqa,2nd,gpt-oss-20b,10,end,hard,9424052,4256.57,2314590,1045.43
ottqa,2nd,gpt-oss-20b,10,end,soft,9086475,4104.10,2158594,974.97
ottqa,2nd,gpt-oss-20b,10,middle,hard,9424052,4256.57,2376840,1073.55
ottqa,2nd,gpt-oss-20b,10,middle,soft,9086475,4104.10,2125740,960.14
ottqa,2nd,gpt-oss-20b,10,start,hard,9421877,4255.59,1837672,830.02
ottqa,2nd,gpt-oss-20b,10,start,soft,9086475,4104.10,2075332,937.37
ottqa,2nd,gpt-oss-20b,20,end,hard,18301184,8266.12,2403889,1085.77
ottqa,2nd,gpt-oss-20b,20,end,soft,17748126,8016.32,2204326,995.63
ottqa,2nd,gpt-oss-20b,20,middle,hard,18314581,8272.17,1412274,637.88
ottqa,2nd,gpt-oss-20b,20,middle,soft,17760749,8022.02,1793748,810.18
ottqa,2nd,gpt-oss-20b,20,start,hard,18310171,8270.18,862875,389.74
ottqa,2nd,gpt-oss-20b,20,start,soft,17754743,8019.31,345946,156.25
ottqa,2nd,gpt-oss-20b,30,end,hard,27093448,12237.33,2484559,1122.20
ottqa,2nd,gpt-oss-20b,30,end,soft,26496017,11967.49,2224182,1004.60
ottqa,2nd,gpt-oss-20b,30,middle,hard,27093274,12237.25,2561654,1157.03
ottqa,2nd,gpt-oss-20b,30,middle,soft,26496077,11967.51,2257553,1019.67
ottqa,2nd,gpt-oss-20b,30,start,hard,27093639,12237.42,2276306,1028.14
ottqa,2nd,gpt-oss-20b,30,start,soft,26495883,11967.43,2033704,918.57
ottqa,2nd,gpt-oss-20b,40,end,hard,35886838,16209.05,2552591,1152.93
ottqa,2nd,gpt-oss-20b,40,end,soft,35190348,15894.47,2283153,1031.23
ottqa,2nd,gpt-oss-20b,40,middle,hard,35886627,16208.96,2768094,1250.27
ottqa,2nd,gpt-oss-20b,40,middle,soft,35191158,15894.83,2373601,1072.09
ottqa,2nd,gpt-oss-20b,40,start,hard,35886755,16209.01,2363293,1067.43
ottqa,2nd,gpt-oss-20b,40,start,soft,35190494,15894.53,2081940,940.35
ottqa,2nd,gpt-oss-20b,50,end,hard,44630236,20158.19,2650489,1197.15
ottqa,2nd,gpt-oss-20b,50,end,soft,43914449,19834.89,2320139,1047.94
ottqa,2nd,gpt-oss-20b,50,middle,hard,44629994,20158.08,2810106,1269.24
ottqa,2nd,gpt-oss-20b,50,middle,soft,43913856,19834.62,2539768,1147.14
ottqa,2nd,gpt-oss-20b,50,start,hard,44630264,20158.20,2413542,1090.13
ottqa,2nd,gpt-oss-20b,50,start,soft,43914102,19834.73,2095862,946.64
ottqa,2nd,qwen3-32b,1,perfect,perfect,1193109,538.89,2708727,1223.45
ottqa,2nd,qwen3-32b,5,end,hard,5330815,2407.78,3094670,1397.77
ottqa,2nd,qwen3-32b,5,end,soft,5117642,2311.49,2535844,1145.37
ottqa,2nd,qwen3-32b,5,middle,hard,5330823,2407.78,3239949,1463.39
ottqa,2nd,qwen3-32b,5,middle,soft,5117642,2311.49,2558679,1155.68
ottqa,2nd,qwen3-32b,5,start,hard,5330817,2407.78,3415250,1542.57
ottqa,2nd,qwen3-32b,5,start,soft,5117644,2311.49,2724801,1230.71
ottqa,2nd,qwen3-32b,10,end,hard,10394451,4694.87,3387923,1530.23
ottqa,2nd,qwen3-32b,10,end,soft,10003740,4518.40,2564870,1158.48
ottqa,2nd,qwen3-32b,10,middle,hard,10394495,4694.89,3530589,1594.67
ottqa,2nd,qwen3-32b,10,middle,soft,10003741,4518.40,2728884,1232.56
ottqa,2nd,qwen3-32b,10,start,hard,10394452,4694.87,3222736,1455.62
ottqa,2nd,qwen3-32b,10,start,soft,10003741,4518.40,2622670,1184.58
ottqa,2nd,qwen3-32b,20,end,hard,20416784,9221.67,3723407,1681.76
ottqa,2nd,qwen3-32b,20,end,soft,19735344,8913.89,3215064,1452.15
ottqa,2nd,qwen3-32b,20,middle,hard,20417229,9221.87,4884204,2206.05
ottqa,2nd,qwen3-32b,20,middle,soft,19735434,8913.93,2975729,1344.05
ottqa,2nd,qwen3-32b,20,start,hard,20416764,9221.66,3530788,1594.76
ottqa,2nd,qwen3-32b,20,start,soft,19732966,8912.81,2928533,1322.73
ottqa,2nd,qwen3-32b,30,end,hard,30301204,13686.18,3613145,1631.95
ottqa,2nd,qwen3-32b,30,end,soft,29529604,13337.67,2673760,1207.66
ottqa,2nd,qwen3-32b,30,middle,hard,30301196,13686.18,3662437,1654.22
ottqa,2nd,qwen3-32b,30,middle,soft,29529603,13337.67,2736566,1236.03
ottqa,2nd,qwen3-32b,30,start,hard,30301402,13686.27,3377168,1525.37
ottqa,2nd,qwen3-32b,30,start,soft,29529604,13337.67,2789015,1259.72
ottqa,2nd,qwen3-32b,40,end,hard,40194380,18154.64,3982569,1798.81
ottqa,2nd,qwen3-32b,40,end,soft,39287201,17744.90,3085112,1393.46
ottqa,2nd,qwen3-32b,40,middle,hard,40194427,18154.66,4382628,1979.51
ottqa,2nd,qwen3-32b,40,middle,soft,39287192,17744.89,3406986,1538.84
ottqa,2nd,qwen3-32b,40,start,hard,40194373,18154.64,3119676,1409.07
ottqa,2nd,qwen3-32b,40,start,soft,39287167,17744.88,2442848,1103.36
ottqa,2nd,qwen3-32b,50,end,hard,50019392,22592.32,3065729,1384.70
ottqa,2nd,qwen3-32b,50,end,soft,49064869,22161.19,3077484,1390.01
ottqa,2nd,qwen3-32b,50,middle,hard,50019680,22592.45,3840798,1734.78
ottqa,2nd,qwen3-32b,50,middle,soft,49070589,22163.77,2667591,1204.87
ottqa,2nd,qwen3-32b,50,start,hard,50019415,22592.33,3662423,1654.21
ottqa,2nd,qwen3-32b,50,start,soft,49070587,22163.77,2517056,1136.88
ottqa,3rd,claude-haiku-4-5,1,perfect,perfect,803239,362.80,317862,143.57
ottqa,3rd,claude-haiku-4-5,5,end,hard,3605484,1628.49,403240,182.13
ottqa,3rd,claude-haiku-4-5,5,end,soft,3489135,1575.94,385085,173.93
ottqa,3rd,claude-haiku-4-5,5,middle,hard,3605484,1628.49,421029,190.17
ottqa,3rd,claude-haiku-4-5,5,middle,soft,3489135,1575.94,395317,178.55
ottqa,3rd,claude-haiku-4-5,5,start,hard,3605484,1628.49,395736,178.74
ottqa,3rd,claude-haiku-4-5,5,start,soft,3489135,1575.94,381017,172.09
ottqa,3rd,claude-haiku-4-5,10,end,hard,7012538,3167.36,428876,193.71
ottqa,3rd,claude-haiku-4-5,10,end,soft,6773167,3059.24,407230,183.93
ottqa,3rd,claude-haiku-4-5,10,middle,hard,7012538,3167.36,443729,200.42
ottqa,3rd,claude-haiku-4-5,10,middle,soft,6773167,3059.24,425907,192.37
ottqa,3rd,claude-haiku-4-5,10,start,hard,7012538,3167.36,408816,184.65
ottqa,3rd,claude-haiku-4-5,10,start,soft,6773167,3059.24,394628,178.24
ottqa,3rd,claude-haiku-4-5,20,end,hard,13731662,6202.20,471520,212.97
ottqa,3rd,claude-haiku-4-5,20,end,soft,13448608,6074.35,457068,206.44
ottqa,3rd,claude-haiku-4-5,20,middle,hard,13731662,6202.20,487014,219.97
ottqa,3rd,claude-haiku-4-5,20,middle,soft,13448608,6074.35,468858,211.77
ottqa,3rd,claude-haiku-4-5,20,start,hard,13731662,6202.20,436814,197.30
ottqa,3rd,claude-haiku-4-5,20,start,soft,13448608,6074.35,414574,187.25
ottqa,3rd,claude-haiku-4-5,30,end,hard,20295727,9167.00,482655,218.00
ottqa,3rd,claude-haiku-4-5,30,end,soft,20098887,9078.09,457136,206.48
ottqa,3rd,claude-haiku-4-5,30,middle,hard,20295727,9167.00,504488,227.86
ottqa,3rd,claude-haiku-4-5,30,middle,soft,20098887,9078.09,473842,214.02
ottqa,3rd,claude-haiku-4-5,30,start,hard,20295727,9167.00,445580,201.26
ottqa,3rd,claude-haiku-4-5,30,start,soft,20098887,9078.09,428339,193.47
ottqa,3rd,claude-haiku-4-5,40,end,hard,26833691,12120.00,501830,226.66
ottqa,3rd,claude-haiku-4-5,40,end,soft,26740269,12077.81,471763,213.08
ottqa,3rd,claude-haiku-4-5,40,middle,hard,26833691,12120.00,513577,231.97
ottqa,3rd,claude-haiku-4-5,40,middle,soft,26740269,12077.81,494677,223.43
ottqa,3rd,claude-haiku-4-5,40,start,hard,26833691,12120.00,453194,204.69
ottqa,3rd,claude-haiku-4-5,40,start,soft,26740269,12077.81,435177,196.56
ottqa,3rd,claude-haiku-4-5,50,end,hard,33284527,15033.66,493765,223.02
ottqa,3rd,claude-haiku-4-5,50,end,soft,33393532,15082.90,471184,212.82
ottqa,3rd,claude-haiku-4-5,50,middle,hard,33284527,15033.66,513076,231.74
ottqa,3rd,claude-haiku-4-5,50,middle,soft,33393532,15082.90,494149,223.19
ottqa,3rd,claude-haiku-4-5,50,start,hard,33284527,15033.66,454497,205.28
ottqa,3rd,claude-haiku-4-5,50,start,soft,33393532,15082.90,423851,191.44
ottqa,3rd,gpt-4o,1,perfect,perfect,1068281,482.51,153473,69.32
ottqa,3rd,gpt-4o,5,end,hard,4742231,2141.93,264503,119.47
ottqa,3rd,gpt-4o,5,end,soft,4562571,2060.78,196919,88.94
ottqa,3rd,gpt-4o,5,middle,hard,4744166,2142.80,281311,127.06
ottqa,3rd,gpt-4o,5,middle,soft,4562571,2060.78,216475,97.78
ottqa,3rd,gpt-4o,5,start,hard,4737947,2139.99,267916,121.01
ottqa,3rd,gpt-4o,5,start,soft,4557676,2058.57,211219,95.40
ottqa,3rd,gpt-4o,10,end,hard,9228860,4168.41,305404,137.94
ottqa,3rd,gpt-4o,10,end,soft,8905122,4022.19,218660,98.76
ottqa,3rd,gpt-4o,10,middle,hard,9232632,4170.11,341981,154.46
ottqa,3rd,gpt-4o,10,middle,soft,8905122,4022.19,247259,111.68
ottqa,3rd,gpt-4o,10,start,hard,9228596,4168.29,307209,138.76
ottqa,3rd,gpt-4o,10,start,soft,8892671,4016.56,235433,106.34
ottqa,3rd,gpt-4o,20,end,hard,18111496,8180.44,357623,161.53
ottqa,3rd,gpt-4o,20,end,soft,17532028,7918.71,247868,111.95
ottqa,3rd,gpt-4o,20,middle,hard,18094766,8172.88,390009,176.16
ottqa,3rd,gpt-4o,20,middle,soft,17524603,7915.36,279883,126.42
ottqa,3rd,gpt-4o,20,start,hard,18072476,8162.82,352164,159.06
ottqa,3rd,gpt-4o,20,start,soft,17535972,7920.49,274165,123.83
ottqa,3rd,gpt-4o,30,end,hard,26835980,12121.04,390698,176.47
ottqa,3rd,gpt-4o,30,end,soft,26245410,11854.30,275907,124.62
ottqa,3rd,gpt-4o,30,middle,hard,26835980,12121.04,420089,189.74
ottqa,3rd,gpt-4o,30,middle,soft,26227472,11846.19,308154,139.18
ottqa,3rd,gpt-4o,30,start,hard,26836467,12121.26,386298,174.48
ottqa,3rd,gpt-4o,30,start,soft,26234303,11849.28,305611,138.04
ottqa,3rd,gpt-4o,40,end,hard,35588156,16074.14,422050,190.63
ottqa,3rd,gpt-4o,40,end,soft,34864849,15747.45,286587,129.44
ottqa,3rd,gpt-4o,40,middle,hard,35606282,16082.33,451004,203.71
ottqa,3rd,gpt-4o,40,middle,soft,34850347,15740.90,319808,144.45
ottqa,3rd,gpt-4o,40,start,hard,35591361,16075.59,401246,181.23
ottqa,3rd,gpt-4o,40,start,soft,34886357,15757.16,328335,148.30
ottqa,3rd,gpt-4o,50,end,hard,44331798,20023.40,449271,202.92
ottqa,3rd,gpt-4o,50,end,soft,43521928,19657.60,307203,138.75
ottqa,3rd,gpt-4o,50,middle,hard,44313370,20015.07,454819,205.43
ottqa,3rd,gpt-4o,50,middle,soft,43521928,19657.60,325430,146.99
ottqa,3rd,gpt-4o,50,start,hard,44276525,19998.43,425000,191.96
ottqa,3rd,gpt-4o,50,start,soft,43569664,19679.16,332499,150.18
ottqa,3rd,gpt-oss-20b,1,perfect,perfect,1215601,549.05,1768743,798.89
ottqa,3rd,gpt-oss-20b,5,end,hard,4908708,2217.12,1945559,878.75
ottqa,3rd,gpt-oss-20b,5,end,soft,4714405,2129.36,352564,159.24
ottqa,3rd,gpt-oss-20b,5,middle,hard,4909613,2217.53,2301791,1039.65
ottqa,3rd,gpt-oss-20b,5,middle,soft,4724618,2133.97,1961927,886.15
ottqa,3rd,gpt-oss-20b,5,start,hard,4909613,2217.53,2090716,944.32
ottqa,3rd,gpt-oss-20b,5,start,soft,4724618,2133.97,2028089,916.03
ottqa,3rd,gpt-oss-20b,10,end,hard,9424052,4256.57,2314590,1045.43
ottqa,3rd,gpt-oss-20b,10,end,soft,9086475,4104.10,2158594,974.97
ottqa,3rd,gpt-oss-20b,10,middle,hard,9424052,4256.57,2376840,1073.55
ottqa,3rd,gpt-oss-20b,10,middle,soft,9086475,4104.10,2125740,960.14
ottqa,3rd,gpt-oss-20b,10,start,hard,9421877,4255.59,1837672,830.02
ottqa,3rd,gpt-oss-20b,10,start,soft,9086475,4104.10,2075332,937.37
ottqa,3rd,gpt-oss-20b,20,end,hard,18301184,8266.12,2403889,1085.77
ottqa,3rd,gpt-oss-20b,20,end,soft,17748126,8016.32,2204326,995.63
ottqa,3rd,gpt-oss-20b,20,middle,hard,18314581,8272.17,1412274,637.88
ottqa,3rd,gpt-oss-20b,20,middle,soft,17760749,8022.02,1793748,810.18
ottqa,3rd,gpt-oss-20b,20,start,hard,18310171,8270.18,862875,389.74
ottqa,3rd,gpt-oss-20b,20,start,soft,17754743,8019.31,345946,156.25
ottqa,3rd,gpt-oss-20b,30,end,hard,27093448,12237.33,2484559,1122.20
ottqa,3rd,gpt-oss-20b,30,end,soft,26496017,11967.49,2224182,1004.60
ottqa,3rd,gpt-oss-20b,30,middle,hard,27093274,12237.25,2561654,1157.03
ottqa,3rd,gpt-oss-20b,30,middle,soft,26496077,11967.51,2257553,1019.67
ottqa,3rd,gpt-oss-20b,30,start,hard,27093639,12237.42,2276306,1028.14
ottqa,3rd,gpt-oss-20b,30,start,soft,26495883,11967.43,2033704,918.57
ottqa,3rd,gpt-oss-20b,40,end,hard,35886838,16209.05,2552591,1152.93
ottqa,3rd,gpt-oss-20b,40,end,soft,35190348,15894.47,2283153,1031.23
ottqa,3rd,gpt-oss-20b,40,middle,hard,35886627,16208.96,2768094,1250.27
ottqa,3rd,gpt-oss-20b,40,middle,soft,35191158,15894.83,2373601,1072.09
ottqa,3rd,gpt-oss-20b,40,start,hard,35886755,16209.01,2363293,1067.43
ottqa,3rd,gpt-oss-20b,40,start,soft,35190494,15894.53,2081940,940.35
ottqa,3rd,gpt-oss-20b,50,end,hard,44630236,20158.19,2650489,1197.15
ottqa,3rd,gpt-oss-20b,50,end,soft,43914449,19834.89,2320139,1047.94
ottqa,3rd,gpt-oss-20b,50,middle,hard,44629994,20158.08,2810106,1269.24
ottqa,3rd,gpt-oss-20b,50,middle,soft,43913856,19834.62,2539768,1147.14
ottqa,3rd,gpt-oss-20b,50,start,hard,44630264,20158.20,2413542,1090.13
ottqa,3rd,gpt-oss-20b,50,start,soft,43914102,19834.73,2095862,946.64
ottqa,3rd,qwen3-32b,1,perfect,perfect,1193109,538.89,2708727,1223.45
ottqa,3rd,qwen3-32b,5,end,hard,5330815,2407.78,3094670,1397.77
ottqa,3rd,qwen3-32b,5,end,soft,5117642,2311.49,2535844,1145.37
ottqa,3rd,qwen3-32b,5,middle,hard,5330823,2407.78,3239949,1463.39
ottqa,3rd,qwen3-32b,5,middle,soft,5117642,2311.49,2558679,1155.68
ottqa,3rd,qwen3-32b,5,start,hard,5330817,2407.78,3415250,1542.57
ottqa,3rd,qwen3-32b,5,start,soft,5117644,2311.49,2724801,1230.71
ottqa,3rd,qwen3-32b,10,end,hard,10394451,4694.87,3387923,1530.23
ottqa,3rd,qwen3-32b,10,end,soft,10003740,4518.40,2564870,1158.48
ottqa,3rd,qwen3-32b,10,middle,hard,10394495,4694.89,3530589,1594.67
ottqa,3rd,qwen3-32b,10,middle,soft,10003741,4518.40,2728884,1232.56
ottqa,3rd,qwen3-32b,10,start,hard,10394452,4694.87,3222736,1455.62
ottqa,3rd,qwen3-32b,10,start,soft,10003741,4518.40,2622670,1184.58
ottqa,3rd,qwen3-32b,20,end,hard,20416784,9221.67,3723407,1681.76
ottqa,3rd,qwen3-32b,20,end,soft,19735344,8913.89,3215064,1452.15
ottqa,3rd,qwen3-32b,20,middle,hard,20417229,9221.87,4884204,2206.05
ottqa,3rd,qwen3-32b,20,middle,soft,19735434,8913.93,2975729,1344.05
ottqa,3rd,qwen3-32b,20,start,hard,20416764,9221.66,3530788,1594.76
ottqa,3rd,qwen3-32b,20,start,soft,19732966,8912.81,2928533,1322.73
ottqa,3rd,qwen3-32b,30,end,hard,30301204,13686.18,3613145,1631.95
ottqa,3rd,qwen3-32b,30,end,soft,29529604,13337.67,2673760,1207.66
ottqa,3rd,qwen3-32b,30,middle,hard,30301196,13686.18,3662437,1654.22
ottqa,3rd,qwen3-32b,30,middle,soft,29529603,13337.67,2736566,1236.03
ottqa,3rd,qwen3-32b,30,start,hard,30301402,13686.27,3377168,1525.37
ottqa,3rd,qwen3-32b,30,start,soft,29529604,13337.67,2789015,1259.72
ottqa,3rd,qwen3-32b,40,end,hard,40194380,18154.64,3982569,1798.81
ottqa,3rd,qwen3-32b,40,end,soft,39287201,17744.90,3085112,1393.46
ottqa,3rd,qwen3-32b,40,middle,hard,40194427,18154.66,4382628,1979.51
ottqa,3rd,qwen3-32b,40,middle,soft,39287192,17744.89,3406986,1538.84
ottqa,3rd,qwen3-32b,40,start,hard,40194373,18154.64,3119676,1409.07
ottqa,3rd,qwen3-32b,40,start,soft,39287167,17744.88,2442848,1103.36
ottqa,3rd,qwen3-32b,50,end,hard,50019392,22592.32,3065729,1384.70
ottqa,3rd,qwen3-32b,50,end,soft,49064869,22161.19,3077484,1390.01
ottqa,3rd,qwen3-32b,50,middle,hard,50019680,22592.45,3840798,1734.78
ottqa,3rd,qwen3-32b,50,middle,soft,49070589,22163.77,2667591,1204.87
ottqa,3rd,qwen3-32b,50,start,hard,50019415,22592.33,3662423,1654.21
ottqa,3rd,qwen3-32b,50,start,soft,49070587,22163.77,2517056,1136.88
